Id,WnvPresent
218,0.11482713295538115
219,0.1725611304661114
220,0.17228357759889865
221,0.17228357759889865
222,0.17228357759889865
223,0.17228357759889865
224,0.17228357759889865
225,0.17122137186341566
226,0.11482713295538115
227,0.1725611304661114
228,0.17228357759889865
229,0.17228357759889865
230,0.17228357759889865
231,0.17228357759889865
232,0.17228357759889865
233,0.17158722552195227
234,0.11519298661391775
235,0.17292698412464802
236,0.1726494312574352
237,0.1726494312574352
238,0.1726494312574352
239,0.1726494312574352
240,0.1726494312574352
241,0.16474984222244146
242,0.1205200345468382
243,0.1660896008251372
244,0.16581204795792442
245,0.16581204795792442
246,0.16581204795792442
247,0.16581204795792442
248,0.16581204795792442
249,0.16474984222244146
250,0.1205200345468382
251,0.1660896008251372
252,0.16581204795792442
253,0.16581204795792442
254,0.16581204795792442
255,0.16581204795792442
256,0.16581204795792442
257,0.17122137186341566
258,0.11482713295538115
259,0.1725611304661114
260,0.17228357759889865
261,0.17228357759889865
262,0.17228357759889865
263,0.17228357759889865
264,0.17228357759889865
265,0.17098784736645617
266,0.11459360845842165
267,0.17232760596915192
268,0.1720500531019391
269,0.1720500531019391
270,0.1720500531019391
271,0.1720500531019391
272,0.1720500531019391
273,0.17122137186341566
274,0.11482713295538115
275,0.1725611304661114
276,0.17228357759889865
277,0.17228357759889865
278,0.17228357759889865
279,0.17228357759889865
280,0.17228357759889865
281,0.17098784736645617
282,0.11459360845842165
283,0.17232760596915192
284,0.1720500531019391
285,0.1720500531019391
286,0.1720500531019391
287,0.1720500531019391
288,0.1720500531019391
289,0.17098784736645617
290,0.11459360845842165
291,0.17232760596915192
292,0.1720500531019391
293,0.1720500531019391
294,0.1720500531019391
295,0.1720500531019391
296,0.1720500531019391
297,0.17312205199728173
298,0.11482713295538115
299,0.17446181059997745
300,0.1741842577327647
301,0.1741842577327647
302,0.1741842577327647
303,0.1741842577327647
304,0.1741842577327647
305,0.17122137186341566
306,0.11482713295538115
307,0.1725611304661114
308,0.17228357759889865
309,0.17228357759889865
310,0.17228357759889865
311,0.17228357759889865
312,0.17228357759889865
313,0.17312205199728173
314,0.11482713295538115
315,0.17446181059997745
316,0.1741842577327647
317,0.1741842577327647
318,0.1741842577327647
319,0.1741842577327647
320,0.1741842577327647
321,0.17158722552195227
322,0.11519298661391775
323,0.17292698412464802
324,0.1726494312574352
325,0.1726494312574352
326,0.1726494312574352
327,0.1726494312574352
328,0.1726494312574352
329,0.17122137186341566
330,0.11482713295538115
331,0.1725611304661114
332,0.17228357759889865
333,0.17228357759889865
334,0.17228357759889865
335,0.17228357759889865
336,0.17228357759889865
337,0.1728885275003222
338,0.11459360845842165
339,0.17422828610301797
340,0.17395073323580515
341,0.17395073323580515
342,0.17395073323580515
343,0.17395073323580515
344,0.17395073323580515
345,0.17098784736645617
346,0.11459360845842165
347,0.17232760596915192
348,0.1720500531019391
349,0.1720500531019391
350,0.1720500531019391
351,0.1720500531019391
352,0.1720500531019391
353,0.1728885275003222
354,0.11459360845842165
355,0.17422828610301797
356,0.17395073323580515
357,0.17395073323580515
358,0.17395073323580515
359,0.17395073323580515
360,0.17395073323580515
361,0.16474984222244146
362,0.1205200345468382
363,0.1660896008251372
364,0.16581204795792442
365,0.16581204795792442
366,0.16581204795792442
367,0.16581204795792442
368,0.16581204795792442
369,0.16474984222244146
370,0.1205200345468382
371,0.1660896008251372
372,0.16581204795792442
373,0.16581204795792442
374,0.16581204795792442
375,0.16581204795792442
376,0.16581204795792442
377,0.16474984222244146
378,0.1205200345468382
379,0.1660896008251372
380,0.16581204795792442
381,0.16581204795792442
382,0.16581204795792442
383,0.16581204795792442
384,0.16581204795792442
385,0.16474984222244146
386,0.1205200345468382
387,0.1660896008251372
388,0.16581204795792442
389,0.16581204795792442
390,0.16581204795792442
391,0.16581204795792442
392,0.16581204795792442
393,0.17122137186341566
394,0.11482713295538115
395,0.1725611304661114
396,0.17228357759889865
397,0.17228357759889865
398,0.17228357759889865
399,0.17228357759889865
400,0.17228357759889865
401,0.17312205199728173
402,0.11482713295538115
403,0.17446181059997745
404,0.1741842577327647
405,0.1741842577327647
406,0.1741842577327647
407,0.1741842577327647
408,0.1741842577327647
409,0.17122137186341566
410,0.11482713295538115
411,0.1725611304661114
412,0.17228357759889865
413,0.17228357759889865
414,0.17228357759889865
415,0.17228357759889865
416,0.17228357759889865
417,0.17122137186341566
418,0.11482713295538115
419,0.1725611304661114
420,0.17228357759889865
421,0.17228357759889865
422,0.17228357759889865
423,0.17228357759889865
424,0.17228357759889865
425,0.17122137186341566
426,0.11482713295538115
427,0.1725611304661114
428,0.17228357759889865
429,0.17228357759889865
430,0.17228357759889865
431,0.17228357759889865
432,0.17228357759889865
433,0.17122137186341566
434,0.11482713295538115
435,0.1725611304661114
436,0.17228357759889865
437,0.17228357759889865
438,0.17228357759889865
439,0.17228357759889865
440,0.17228357759889865
441,0.17122137186341566
442,0.11482713295538115
443,0.1725611304661114
444,0.17228357759889865
445,0.17228357759889865
446,0.17228357759889865
447,0.17228357759889865
448,0.17228357759889865
449,0.17122137186341566
450,0.11482713295538115
451,0.1725611304661114
452,0.17228357759889865
453,0.17228357759889865
454,0.17228357759889865
455,0.17228357759889865
456,0.17228357759889865
457,0.17122137186341566
458,0.11482713295538115
459,0.1725611304661114
460,0.17228357759889865
461,0.17228357759889865
462,0.17228357759889865
463,0.17228357759889865
464,0.17228357759889865
465,0.17098784736645617
466,0.11459360845842165
467,0.17232760596915192
468,0.1720500531019391
469,0.1720500531019391
470,0.1720500531019391
471,0.1720500531019391
472,0.1720500531019391
473,0.17312205199728173
474,0.11482713295538115
475,0.17446181059997745
476,0.1741842577327647
477,0.1741842577327647
478,0.1741842577327647
479,0.1741842577327647
480,0.1741842577327647
481,0.16474984222244146
482,0.1205200345468382
483,0.1660896008251372
484,0.16581204795792442
485,0.16581204795792442
486,0.16581204795792442
487,0.16581204795792442
488,0.16581204795792442
489,0.17098784736645617
490,0.11459360845842165
491,0.17232760596915192
492,0.1720500531019391
493,0.1720500531019391
494,0.1720500531019391
495,0.1720500531019391
496,0.1720500531019391
497,0.17122137186341566
498,0.11482713295538115
499,0.1725611304661114
500,0.17228357759889865
501,0.17228357759889865
502,0.17228357759889865
503,0.17228357759889865
504,0.17228357759889865
505,0.17158722552195227
506,0.11519298661391775
507,0.17292698412464802
508,0.1726494312574352
509,0.1726494312574352
510,0.1726494312574352
511,0.1726494312574352
512,0.1726494312574352
513,0.16474984222244146
514,0.1205200345468382
515,0.1660896008251372
516,0.16581204795792442
517,0.16581204795792442
518,0.16581204795792442
519,0.16581204795792442
520,0.16581204795792442
521,0.17122137186341566
522,0.11482713295538115
523,0.1725611304661114
524,0.17228357759889865
525,0.17228357759889865
526,0.17228357759889865
527,0.17228357759889865
528,0.17228357759889865
529,0.1728885275003222
530,0.11459360845842165
531,0.17422828610301797
532,0.17395073323580515
533,0.17395073323580515
534,0.17395073323580515
535,0.17395073323580515
536,0.17395073323580515
537,0.16474984222244146
538,0.1205200345468382
539,0.1660896008251372
540,0.16581204795792442
541,0.16581204795792442
542,0.16581204795792442
543,0.16581204795792442
544,0.16581204795792442
545,0.17122137186341566
546,0.11482713295538115
547,0.1725611304661114
548,0.17228357759889865
549,0.17228357759889865
550,0.17228357759889865
551,0.17228357759889865
552,0.17228357759889865
553,0.17158722552195227
554,0.11519298661391775
555,0.17292698412464802
556,0.1726494312574352
557,0.1726494312574352
558,0.1726494312574352
559,0.1726494312574352
560,0.1726494312574352
561,0.1728885275003222
562,0.11459360845842165
563,0.17422828610301797
564,0.17395073323580515
565,0.17395073323580515
566,0.17395073323580515
567,0.17395073323580515
568,0.17395073323580515
569,0.17122137186341566
570,0.11482713295538115
571,0.1725611304661114
572,0.17228357759889865
573,0.17228357759889865
574,0.17228357759889865
575,0.17228357759889865
576,0.17228357759889865
577,0.17312205199728173
578,0.11482713295538115
579,0.17446181059997745
580,0.1741842577327647
581,0.1741842577327647
582,0.1741842577327647
583,0.1741842577327647
584,0.1741842577327647
585,0.17122137186341566
586,0.11482713295538115
587,0.1725611304661114
588,0.17228357759889865
589,0.17228357759889865
590,0.17228357759889865
591,0.17228357759889865
592,0.17228357759889865
593,0.17122137186341566
594,0.11482713295538115
595,0.1725611304661114
596,0.17228357759889865
597,0.17228357759889865
598,0.17228357759889865
599,0.17228357759889865
600,0.17228357759889865
601,0.17122137186341566
602,0.11482713295538115
603,0.1725611304661114
604,0.17228357759889865
605,0.17228357759889865
606,0.17228357759889865
607,0.17228357759889865
608,0.17228357759889865
609,0.17122137186341566
610,0.11482713295538115
611,0.1725611304661114
612,0.17228357759889865
613,0.17228357759889865
614,0.17228357759889865
615,0.17228357759889865
616,0.17228357759889865
617,0.17312205199728173
618,0.11482713295538115
619,0.17446181059997745
620,0.1741842577327647
621,0.1741842577327647
622,0.1741842577327647
623,0.1741842577327647
624,0.1741842577327647
625,0.17122137186341566
626,0.11482713295538115
627,0.1725611304661114
628,0.17228357759889865
629,0.17228357759889865
630,0.17228357759889865
631,0.17228357759889865
632,0.17228357759889865
633,0.17312205199728173
634,0.11482713295538115
635,0.17446181059997745
636,0.1741842577327647
637,0.1741842577327647
638,0.1741842577327647
639,0.1741842577327647
640,0.1741842577327647
641,0.17122137186341566
642,0.11482713295538115
643,0.1725611304661114
644,0.17228357759889865
645,0.17228357759889865
646,0.17228357759889865
647,0.17228357759889865
648,0.17228357759889865
649,0.17312205199728173
650,0.11482713295538115
651,0.17446181059997745
652,0.1741842577327647
653,0.1741842577327647
654,0.1741842577327647
655,0.1741842577327647
656,0.1741842577327647
657,0.17312205199728173
658,0.11482713295538115
659,0.17446181059997745
660,0.1741842577327647
661,0.1741842577327647
662,0.1741842577327647
663,0.1741842577327647
664,0.1741842577327647
665,0.17122137186341566
666,0.11482713295538115
667,0.1725611304661114
668,0.17228357759889865
669,0.17228357759889865
670,0.17228357759889865
671,0.17228357759889865
672,0.17228357759889865
673,0.17122137186341566
674,0.11482713295538115
675,0.1725611304661114
676,0.17228357759889865
677,0.17228357759889865
678,0.17228357759889865
679,0.17228357759889865
680,0.17228357759889865
681,0.17200743019897896
682,0.11561319129094443
683,0.17334718880167468
684,0.17306963593446192
685,0.17306963593446192
686,0.17306963593446192
687,0.17306963593446192
688,0.17306963593446192
689,0.17122137186341566
690,0.11482713295538115
691,0.1725611304661114
692,0.17228357759889865
693,0.17228357759889865
694,0.17228357759889865
695,0.17228357759889865
696,0.17228357759889865
697,0.17200743019897896
698,0.11561319129094443
699,0.17334718880167468
700,0.17306963593446192
701,0.17306963593446192
702,0.17306963593446192
703,0.17306963593446192
704,0.17306963593446192
705,0.17200743019897896
706,0.11561319129094443
707,0.17334718880167468
708,0.17306963593446192
709,0.17306963593446192
710,0.17306963593446192
711,0.17306963593446192
712,0.17306963593446192
713,0.17122137186341566
714,0.11482713295538115
715,0.1725611304661114
716,0.17228357759889865
717,0.17228357759889865
718,0.17228357759889865
719,0.17228357759889865
720,0.17228357759889865
721,0.17122137186341566
722,0.11482713295538115
723,0.1725611304661114
724,0.17228357759889865
725,0.17228357759889865
726,0.17228357759889865
727,0.17228357759889865
728,0.17228357759889865
729,0.17122137186341566
730,0.11482713295538115
731,0.1725611304661114
732,0.17228357759889865
733,0.17228357759889865
734,0.17228357759889865
735,0.17228357759889865
736,0.17228357759889865
737,0.17200743019897896
738,0.11561319129094443
739,0.17334718880167468
740,0.17306963593446192
741,0.17306963593446192
742,0.17306963593446192
743,0.17306963593446192
744,0.17306963593446192
745,0.17312205199728173
746,0.11482713295538115
747,0.17446181059997745
748,0.1741842577327647
749,0.1741842577327647
750,0.1741842577327647
751,0.1741842577327647
752,0.1741842577327647
753,0.17312205199728173
754,0.11482713295538115
755,0.17446181059997745
756,0.1741842577327647
757,0.1741842577327647
758,0.1741842577327647
759,0.1741842577327647
760,0.1741842577327647
761,0.17122137186341566
762,0.11482713295538115
763,0.1725611304661114
764,0.17228357759889865
765,0.17228357759889865
766,0.17228357759889865
767,0.17228357759889865
768,0.17228357759889865
769,0.17158722552195227
770,0.11519298661391775
771,0.17292698412464802
772,0.1726494312574352
773,0.1726494312574352
774,0.1726494312574352
775,0.1726494312574352
776,0.1726494312574352
777,0.17200743019897896
778,0.11561319129094443
779,0.17334718880167468
780,0.17306963593446192
781,0.17306963593446192
782,0.17306963593446192
783,0.17306963593446192
784,0.17306963593446192
785,0.17237328385751552
786,0.11597904494948102
787,0.1737130424602113
788,0.17343548959299848
789,0.17343548959299848
790,0.17343548959299848
791,0.17343548959299848
792,0.17343548959299848
793,0.17200743019897896
794,0.11561319129094443
795,0.17334718880167468
796,0.17306963593446192
797,0.17306963593446192
798,0.17306963593446192
799,0.17306963593446192
800,0.17306963593446192
801,0.17200743019897896
802,0.11561319129094443
803,0.17334718880167468
804,0.17306963593446192
805,0.17306963593446192
806,0.17306963593446192
807,0.17306963593446192
808,0.17306963593446192
809,0.17237328385751552
810,0.11597904494948102
811,0.1737130424602113
812,0.17343548959299848
813,0.17343548959299848
814,0.17343548959299848
815,0.17343548959299848
816,0.17343548959299848
817,0.17348587588594916
818,0.11709163697791462
819,0.17482563448864488
820,0.17454808162143212
821,0.17454808162143212
822,0.17454808162143212
823,0.17454808162143212
824,0.17454808162143212
825,0.17200743019897896
826,0.11561319129094443
827,0.17334718880167468
828,0.17306963593446192
829,0.17306963593446192
830,0.17306963593446192
831,0.17306963593446192
832,0.17306963593446192
833,0.17237328385751552
834,0.11597904494948102
835,0.1737130424602113
836,0.17343548959299848
837,0.17343548959299848
838,0.17343548959299848
839,0.17343548959299848
840,0.17343548959299848
841,0.17122137186341566
842,0.11482713295538115
843,0.1725611304661114
844,0.17228357759889865
845,0.17228357759889865
846,0.17228357759889865
847,0.17228357759889865
848,0.17228357759889865
849,0.17122137186341566
850,0.11482713295538115
851,0.1725611304661114
852,0.17228357759889865
853,0.17228357759889865
854,0.17228357759889865
855,0.17228357759889865
856,0.17228357759889865
857,0.17158722552195227
858,0.11519298661391775
859,0.17292698412464802
860,0.1726494312574352
861,0.1726494312574352
862,0.1726494312574352
863,0.1726494312574352
864,0.1726494312574352
865,0.17200743019897896
866,0.11561319129094443
867,0.17334718880167468
868,0.17306963593446192
869,0.17306963593446192
870,0.17306963593446192
871,0.17306963593446192
872,0.17306963593446192
873,0.17312002222741257
874,0.11672578331937804
875,0.17445978083010832
876,0.1741822279628955
877,0.1741822279628955
878,0.1741822279628955
879,0.1741822279628955
880,0.1741822279628955
881,0.17122137186341566
882,0.11482713295538115
883,0.1725611304661114
884,0.17228357759889865
885,0.17228357759889865
886,0.17228357759889865
887,0.17228357759889865
888,0.17228357759889865
889,0.17237328385751552
890,0.11597904494948102
891,0.1737130424602113
892,0.17343548959299848
893,0.17343548959299848
894,0.17343548959299848
895,0.17343548959299848
896,0.17343548959299848
897,0.17098784736645617
898,0.11459360845842165
899,0.17232760596915192
900,0.1720500531019391
901,0.1720500531019391
902,0.1720500531019391
903,0.1720500531019391
904,0.1720500531019391
905,0.17312205199728173
906,0.11482713295538115
907,0.17446181059997745
908,0.1741842577327647
909,0.1741842577327647
910,0.1741842577327647
911,0.1741842577327647
912,0.1741842577327647
913,0.17122137186341566
914,0.11482713295538115
915,0.1725611304661114
916,0.17228357759889865
917,0.17228357759889865
918,0.17228357759889865
919,0.17228357759889865
920,0.17228357759889865
921,0.17237328385751552
922,0.11597904494948102
923,0.1737130424602113
924,0.17343548959299848
925,0.17343548959299848
926,0.17343548959299848
927,0.17343548959299848
928,0.17343548959299848
929,0.16794262213025174
930,0.12371281445464848
931,0.1692823807329475
932,0.1690048278657347
933,0.1690048278657347
934,0.1690048278657347
935,0.1690048278657347
936,0.1690048278657347
937,0.16794262213025174
938,0.12371281445464848
939,0.1692823807329475
940,0.1690048278657347
941,0.1690048278657347
942,0.1690048278657347
943,0.1690048278657347
944,0.1690048278657347
945,0.16794262213025174
946,0.12371281445464848
947,0.1692823807329475
948,0.1690048278657347
949,0.1690048278657347
950,0.1690048278657347
951,0.1690048278657347
952,0.1690048278657347
953,0.17158722552195227
954,0.11519298661391775
955,0.17292698412464802
956,0.1726494312574352
957,0.1726494312574352
958,0.1726494312574352
959,0.1726494312574352
960,0.1726494312574352
961,0.17122137186341566
962,0.11482713295538115
963,0.1725611304661114
964,0.17228357759889865
965,0.17228357759889865
966,0.17228357759889865
967,0.17228357759889865
968,0.17228357759889865
969,0.17158722552195227
970,0.11519298661391775
971,0.17292698412464802
972,0.1726494312574352
973,0.1726494312574352
974,0.1726494312574352
975,0.1726494312574352
976,0.1726494312574352
977,0.17200743019897896
978,0.11561319129094443
979,0.17334718880167468
980,0.17306963593446192
981,0.17306963593446192
982,0.17306963593446192
983,0.17306963593446192
984,0.17306963593446192
985,0.17200743019897896
986,0.11561319129094443
987,0.17334718880167468
988,0.17306963593446192
989,0.17306963593446192
990,0.17306963593446192
991,0.17306963593446192
992,0.17306963593446192
993,0.17237328385751552
994,0.11597904494948102
995,0.1737130424602113
996,0.17343548959299848
997,0.17343548959299848
998,0.17343548959299848
999,0.17343548959299848
1000,0.17343548959299848
1001,0.1728885275003222
1002,0.11459360845842165
1003,0.17422828610301797
1004,0.17395073323580515
1005,0.17395073323580515
1006,0.17395073323580515
1007,0.17395073323580515
1008,0.17395073323580515
1009,0.1728885275003222
1010,0.11459360845842165
1011,0.17422828610301797
1012,0.17395073323580515
1013,0.17395073323580515
1014,0.17395073323580515
1015,0.17395073323580515
1016,0.17395073323580515
1017,0.1728885275003222
1018,0.11459360845842165
1019,0.17422828610301797
1020,0.17395073323580515
1021,0.17395073323580515
1022,0.17395073323580515
1023,0.17395073323580515
1024,0.17395073323580515
1025,0.17312205199728173
1026,0.11482713295538115
1027,0.17446181059997745
1028,0.1741842577327647
1029,0.1741842577327647
1030,0.1741842577327647
1031,0.1741842577327647
1032,0.1741842577327647
1033,0.16474984222244146
1034,0.1205200345468382
1035,0.1660896008251372
1036,0.16581204795792442
1037,0.16581204795792442
1038,0.16581204795792442
1039,0.16581204795792442
1040,0.16581204795792442
1041,0.17312205199728173
1042,0.11482713295538115
1043,0.17446181059997745
1044,0.1741842577327647
1045,0.1741842577327647
1046,0.1741842577327647
1047,0.1741842577327647
1048,0.1741842577327647
1049,0.17122137186341566
1050,0.11482713295538115
1051,0.1725611304661114
1052,0.17228357759889865
1053,0.17228357759889865
1054,0.17228357759889865
1055,0.17228357759889865
1056,0.17228357759889865
1057,0.17098784736645617
1058,0.11459360845842165
1059,0.17232760596915192
1060,0.1720500531019391
1061,0.1720500531019391
1062,0.1720500531019391
1063,0.1720500531019391
1064,0.1720500531019391
1065,0.17122137186341566
1066,0.11482713295538115
1067,0.1725611304661114
1068,0.17228357759889865
1069,0.17228357759889865
1070,0.17228357759889865
1071,0.17228357759889865
1072,0.17228357759889865
1073,0.17122137186341566
1074,0.11482713295538115
1075,0.1725611304661114
1076,0.17228357759889865
1077,0.17228357759889865
1078,0.17228357759889865
1079,0.17228357759889865
1080,0.17228357759889865
1081,0.17312205199728173
1082,0.11482713295538115
1083,0.17446181059997745
1084,0.1741842577327647
1085,0.1741842577327647
1086,0.1741842577327647
1087,0.1741842577327647
1088,0.1741842577327647
1089,0.17098784736645617
1090,0.11459360845842165
1091,0.17232760596915192
1092,0.1720500531019391
1093,0.1720500531019391
1094,0.1720500531019391
1095,0.1720500531019391
1096,0.1720500531019391
1097,0.17312205199728173
1098,0.11482713295538115
1099,0.17446181059997745
1100,0.1741842577327647
1101,0.1741842577327647
1102,0.1741842577327647
1103,0.1741842577327647
1104,0.1741842577327647
1105,0.17098784736645617
1106,0.11459360845842165
1107,0.17232760596915192
1108,0.1720500531019391
1109,0.1720500531019391
1110,0.1720500531019391
1111,0.1720500531019391
1112,0.1720500531019391
1113,0.17122137186341566
1114,0.11482713295538115
1115,0.1725611304661114
1116,0.17228357759889865
1117,0.17228357759889865
1118,0.17228357759889865
1119,0.17228357759889865
1120,0.17228357759889865
1121,0.16474984222244146
1122,0.1205200345468382
1123,0.1660896008251372
1124,0.16581204795792442
1125,0.16581204795792442
1126,0.16581204795792442
1127,0.16581204795792442
1128,0.16581204795792442
1129,0.16474984222244146
1130,0.1205200345468382
1131,0.1660896008251372
1132,0.16581204795792442
1133,0.16581204795792442
1134,0.16581204795792442
1135,0.16581204795792442
1136,0.16581204795792442
1137,0.16474984222244146
1138,0.1205200345468382
1139,0.1660896008251372
1140,0.16581204795792442
1141,0.16581204795792442
1142,0.16581204795792442
1143,0.16581204795792442
1144,0.16581204795792442
1145,0.1728885275003222
1146,0.11459360845842165
1147,0.17422828610301797
1148,0.17395073323580515
1149,0.17395073323580515
1150,0.17395073323580515
1151,0.17395073323580515
1152,0.17395073323580515
1153,0.17122137186341566
1154,0.11482713295538115
1155,0.1725611304661114
1156,0.17228357759889865
1157,0.17228357759889865
1158,0.17228357759889865
1159,0.17228357759889865
1160,0.17228357759889865
1161,0.16474984222244146
1162,0.1205200345468382
1163,0.1660896008251372
1164,0.16581204795792442
1165,0.16581204795792442
1166,0.16581204795792442
1167,0.16581204795792442
1168,0.16581204795792442
1169,0.17122137186341566
1170,0.11482713295538115
1171,0.1725611304661114
1172,0.17228357759889865
1173,0.17228357759889865
1174,0.17228357759889865
1175,0.17228357759889865
1176,0.17228357759889865
1177,0.17122137186341566
1178,0.11482713295538115
1179,0.1725611304661114
1180,0.17228357759889865
1181,0.17228357759889865
1182,0.17228357759889865
1183,0.17228357759889865
1184,0.17228357759889865
1185,0.17312205199728173
1186,0.11482713295538115
1187,0.17446181059997745
1188,0.1741842577327647
1189,0.1741842577327647
1190,0.1741842577327647
1191,0.1741842577327647
1192,0.1741842577327647
1193,0.17122137186341566
1194,0.11482713295538115
1195,0.1725611304661114
1196,0.17228357759889865
1197,0.17228357759889865
1198,0.17228357759889865
1199,0.17228357759889865
1200,0.17228357759889865
1201,0.17122137186341566
1202,0.11482713295538115
1203,0.1725611304661114
1204,0.17228357759889865
1205,0.17228357759889865
1206,0.17228357759889865
1207,0.17228357759889865
1208,0.17228357759889865
1209,0.18157805532940752
1210,0.14431732409153789
1211,0.18157805532940752
1212,0.18157805532940752
1213,0.18157805532940752
1214,0.18157805532940752
1215,0.18157805532940752
1216,0.18157805532940752
1217,0.18157805532940752
1218,0.14431732409153789
1219,0.18157805532940752
1220,0.18157805532940752
1221,0.18157805532940752
1222,0.18157805532940752
1223,0.18157805532940752
1224,0.18157805532940752
1225,0.18157805532940752
1226,0.14431732409153789
1227,0.18157805532940752
1228,0.18157805532940752
1229,0.18157805532940752
1230,0.18157805532940752
1231,0.18157805532940752
1232,0.18157805532940752
1233,0.15739544183037854
1234,0.13298920827947996
1235,0.15693390336884008
1236,0.15693390336884008
1237,0.15693390336884008
1238,0.15693390336884008
1239,0.15693390336884008
1240,0.15693390336884008
1241,0.15739544183037854
1242,0.13298920827947996
1243,0.15693390336884008
1244,0.15693390336884008
1245,0.15693390336884008
1246,0.15693390336884008
1247,0.15693390336884008
1248,0.15693390336884008
